source_system_a,source_id_a,entity_name_a,source_system_b,source_id_b,entity_name_b,address_similarity,name_similarity,geographic_proximity,confidence,outcome
sales_records,SR-1273,Northgate Ventures,debt_records,DBT-2024-016,Blackthorn Industrial Partners,0.7319,0.3333,,0.5547,review_queue
sales_records,SR-1394,Northgate Holdings Inc,debt_records,DBT-2024-205,Vantage Point Trust Inc,0.58,0.523,,0.5547,review_queue
sales_records,SR-1020,Marlin Bay Trust Inc,debt_records,DBT-2024-041,Overlook Commercial Partners,0.7871,0.2636,,0.5544,review_queue
sales_records,SR-1399,Marlin Bay Trust Inc,debt_records,DBT-2024-041,Overlook Commercial Partners,0.7871,0.2636,,0.5544,review_queue
sales_records,SR-1024,Silverpine Group,debt_records,DBT-2024-043,Crestpoint Development Fund,0.7,0.3721,,0.5543,review_queue
sales_records,SR-1083,Rosewood Commercial,debt_records,DBT-2024-325,Amberleaf Realty,0.7692,0.2857,,0.5543,review_queue
sales_records,SR-1094,Falcon Creek Residential,debt_records,DBT-2024-144,Underhill Residential Fund,0.5818,0.52,,0.5543,review_queue
sales_records,SR-1253,Sable Point Investors,debt_records,DBT-2024-257,Vantage Point Capital Fund,0.6233,0.4681,,0.5543,review_queue
sales_records,SR-1098,Redwood Holdings,debt_records,DBT-2024-005,Rosewood Partners Inc,0.58,0.5219,,0.5542,review_queue
sales_records,SR-1358,Brightline Commercial Fund,debt_records,DBT-2024-012,Quailridge Capital Inc,0.6545,0.4288,,0.5542,review_queue
sales_records,SR-1103,Nightingale Partners,debt_records,DBT-2024-178,Elm Hollow Partners,0.5463,0.5641,,0.5542,review_queue
sales_records,SR-1275,Driftwood Properties,debt_records,DBT-2024-326,Rosewood Logistics,0.5765,0.5263,,0.5542,review_queue
sales_records,SR-1108,Union Pacific Development,debt_records,DBT-2023-275,Birchwood Development Group,0.5667,0.5385,,0.5542,review_queue
sales_records,SR-1141,Amberleaf Properties,debt_records,DBT-2024-116,Ashford Fund Inc,0.8186,0.2236,,0.5542,review_queue
sales_records,SR-1161,Brightline Investors Inc,debt_records,DBT-2024-194,Driftwood Development LLC,0.7158,0.3518,,0.554,review_queue
sales_records,SR-1039,Ridgeline Realty,debt_records,DBT-2024-388,Willowbrook Investors LP,0.7714,0.2822,,0.554,review_queue
sales_records,SR-1098,Redwood Holdings,debt_records,DBT-2024-119,Millbrook Commercial LP,0.7385,0.3231,,0.5539,review_queue
sales_records,SR-1380,Canyon Point Holdings,debt_records,DBT-2024-238,Brightline Properties Group,0.7636,0.2917,,0.5539,review_queue
sales_records,SR-1161,Brightline Investors Inc,debt_records,DBT-2024-286,Northgate Ventures Inc,0.6,0.4961,,0.5538,review_queue
sales_records,SR-1320,Twin Rivers Capital,debt_records,DBT-2024-301,Ferngate Capital Partners,0.6333,0.4545,,0.5538,review_queue
sales_records,SR-1348,Copperfield Ventures,debt_records,DBT-2024-323,Timberlake Realty Inc,0.7474,0.3117,,0.5538,review_queue
sales_records,SR-1190,Quarrystone Logistics,debt_records,DBT-2024-323,Timberlake Realty Inc,0.7789,0.2722,,0.5537,review_queue
sales_records,SR-1363,Highland Park Partners,debt_records,DBT-2024-175,Fairview Fund Partners,0.56,0.5455,,0.5536,review_queue
sales_records,SR-1012,Harborview Residential Fund,debt_records,DBT-2024-299,Pinnacle Residential,0.52,0.5957,,0.5536,review_queue
sales_records,SR-1042,Falcon Creek Properties,debt_records,DBT-2024-156,Cascade Logistics Inc,0.7652,0.2891,,0.5536,review_queue
sales_records,SR-1256,Greystone Residential LLC,debt_records,DBT-2024-192,Kestrel Investors Inc,0.722,0.3428,,0.5535,review_queue
sales_records,SR-1046,Blackthorn Holdings,debt_records,DBT-2024-332,Lakeshore Office,0.5846,0.5143,,0.5534,review_queue
sales_records,SR-1293,Timberlake Fund,debt_records,DBT-2024-316,Ironwood Fund Group,0.6667,0.4118,,0.5534,review_queue
sales_records,SR-1292,Hollow Creek Commercial,debt_records,DBT-2024-072,Stonebridge Residential,0.7176,0.3478,,0.5532,review_queue
sales_records,SR-1270,Copper Basin Logistics,debt_records,DBT-2024-161,Lakeshore Investors LP,0.7064,0.3614,,0.5531,review_queue
sales_records,SR-1065,Meridian Realty Group,debt_records,DBT-2024-309,Rosewood Office Group,0.6526,0.4286,,0.553,review_queue
sales_records,SR-1322,Timberlake Realty,debt_records,DBT-2024-090,Larkspur Realty LP,0.5125,0.6036,,0.553,review_queue
sales_records,SR-1172,Crestpoint Realty Inc,debt_records,DBT-2024-299,Pinnacle Residential,0.6211,0.4675,,0.5528,review_queue
sales_records,SR-1182,Silverline Realty LP,debt_records,DBT-2023-187,Brightline Fund Inc,0.7,0.3686,,0.5527,review_queue
sales_records,SR-1168,Hearthstone Realty,debt_records,DBT-2023-219,Greystone Development,0.5846,0.5128,,0.5527,review_queue
sales_records,SR-1338,Grayson Fund,debt_records,DBT-2024-071,Nightingale Fund,0.5946,0.5,,0.5526,review_queue
sales_records,SR-1262,Greystone Properties,debt_records,DBT-2024-320,Foundry Square Development,0.7512,0.3043,,0.5526,review_queue
sales_records,SR-1048,Brightline Residential,debt_records,DBT-2024-384,Pinecrest Industrial Group,0.5946,0.5,,0.5526,review_queue
sales_records,SR-1029,Lakeshore Holdings,debt_records,DBT-2024-126,Larkspur Residential,0.7,0.3684,,0.5526,review_queue
sales_records,SR-1368,Vantage Point Residential Inc,debt_records,DBT-2024-048,Sable Point Ventures Fund,0.5909,0.5046,,0.5525,review_queue
sales_records,SR-1198,Foundry Square Commercial,debt_records,DBT-2024-129,Ashford Industrial Group,0.7333,0.3265,,0.5525,review_queue
sales_records,SR-1297,Cascade Realty,debt_records,DBT-2024-349,Quarrystone Group LLC,0.73,0.3307,,0.5525,review_queue
sales_records,SR-1190,Quarrystone Logistics,debt_records,DBT-2024-171,Cornerstone Realty Inc,0.5846,0.5123,,0.5525,review_queue
sales_records,SR-1283,Valley Forge Ventures,debt_records,DBT-2024-089,Fairview Residential,0.6824,0.3902,,0.5525,review_queue
sales_records,SR-1028,Cascade Group,debt_records,DBT-2024-203,Sable Point Fund Group,0.6286,0.4571,,0.5524,review_queue
sales_records,SR-1136,Ironbridge Partners LP,debt_records,DBT-2024-159,Bayshore Industrial Partners,0.5622,0.5399,,0.5523,review_queue
sales_records,SR-1080,Copper Basin Trust,debt_records,DBT-2024-154,Juniper Bend Fund LP,0.64,0.4427,,0.5523,review_queue
sales_records,SR-1076,Hollow Creek Industrial LP,debt_records,DBT-2024-228,Prairie Wind Industrial,0.5867,0.509,,0.5522,review_queue
sales_records,SR-1333,Lakeshore Office Fund,debt_records,DBT-2024-176,Ridgeline Properties Fund,0.7158,0.3478,,0.5522,review_queue
sales_records,SR-1155,Vantage Point Fund,debt_records,DBT-2024-148,Overlook Fund Inc,0.6,0.4925,,0.5522,review_queue
sales_records,SR-1373,Yellowpine Development,debt_records,DBT-2024-144,Underhill Residential Fund,0.7273,0.3333,,0.5522,review_queue
sales_records,SR-1230,Blackthorn Ventures,debt_records,DBT-2024-115,Highland Park Investors,0.7273,0.3333,,0.5522,review_queue
sales_records,SR-1150,Windermere Trust,debt_records,DBT-2024-044,Grayson Commercial Partners,0.7333,0.3256,,0.5521,review_queue
sales_records,SR-1106,Birchwood Retail,debt_records,DBT-2024-309,Rosewood Office Group,0.6909,0.3784,,0.552,review_queue
sales_records,SR-1020,Marlin Bay Trust Inc,debt_records,DBT-2024-188,Silverline Realty Inc,0.6182,0.4692,,0.552,review_queue
sales_records,SR-1399,Marlin Bay Trust Inc,debt_records,DBT-2024-188,Silverline Realty Inc,0.6182,0.4692,,0.552,review_queue
sales_records,SR-1187,Driftwood Development,debt_records,DBT-2024-166,Brightline Investors Inc,0.7158,0.3471,,0.5519,review_queue
sales_records,SR-1358,Brightline Commercial Fund,debt_records,DBT-2024-317,Underhill Capital Fund,0.56,0.5417,,0.5519,review_queue
sales_records,SR-1148,Bayshore Capital,debt_records,DBT-2024-107,Ashgrove Retail Inc,0.55,0.5541,,0.5518,review_queue
sales_records,SR-1069,Birchwood Trust,debt_records,DBT-2023-185,Greystone Trust Inc,0.5867,0.5082,,0.5518,review_queue
sales_records,SR-1010,Underhill Properties,debt_records,DBT-2024-314,Highland Park Realty Inc,0.7086,0.3555,,0.5517,review_queue
sales_records,SR-1052,Birchwood Realty Partners,debt_records,DBT-2024-122,Lakeshore Ventures Partners,0.5622,0.5385,,0.5517,review_queue
sales_records,SR-1389,Lakeshore Residential LLC,debt_records,DBT-2024-336,Maple Crest Holdings,0.6919,0.3764,,0.5517,review_queue
sales_records,SR-1180,Twin Rivers Trust,debt_records,DBT-2024-340,Quarrystone Realty LP,0.7273,0.332,,0.5516,review_queue
sales_records,SR-1185,Crestpoint Properties,debt_records,DBT-2024-151,Vantage Point Ventures Fund,0.6595,0.4167,,0.5516,review_queue
sales_records,SR-1080,Copper Basin Trust,debt_records,DBT-2024-259,Palmetto Coast Office Inc,0.7805,0.2655,,0.5516,review_queue
sales_records,SR-1340,Zenith Point Retail LLC,debt_records,DBT-2024-009,Oakwood Residential Group,0.7333,0.3242,,0.5515,review_queue
sales_records,SR-1047,Stonebridge Holdings,debt_records,DBT-2024-010,Delta Ridge Properties Inc,0.625,0.4596,,0.5515,review_queue
sales_records,SR-1077,Highland Park Ventures LP,debt_records,DBT-2024-057,Ashgrove Trust LP,0.6118,0.4762,,0.5515,review_queue
sales_records,SR-1247,Ironwood Development Inc,debt_records,DBT-2023-139,Ridgeline Investors Fund,0.7333,0.3242,,0.5515,review_queue
sales_records,SR-1180,Twin Rivers Trust,debt_records,DBT-2024-330,Silverline Partners Inc,0.731,0.3267,,0.5513,review_queue
sales_records,SR-1133,Kestrel Development,debt_records,DBT-2024-236,Delta Ridge Group LLC,0.7097,0.3533,,0.5513,review_queue
sales_records,SR-1155,Vantage Point Fund,debt_records,DBT-2023-187,Brightline Fund Inc,0.6211,0.4639,,0.5512,review_queue
sales_records,SR-1128,Twin Rivers Commercial LLC,debt_records,DBT-2024-149,Bayshore Capital,0.7086,0.3544,,0.5512,review_queue
sales_records,SR-1331,Oakwood Logistics,debt_records,DBT-2024-184,Birchwood Group Inc,0.67,0.4028,,0.5512,review_queue
sales_records,SR-1179,Delta Ridge Investors,debt_records,DBT-2024-308,Brightline Retail,0.8235,0.2105,,0.5511,review_queue
sales_records,SR-1376,Bayshore Group,debt_records,DBT-2024-095,Thornfield Ventures Group,0.5818,0.5128,,0.5511,review_queue
sales_records,SR-1103,Nightingale Partners,debt_records,DBT-2024-377,Palmetto Coast Group Partners,0.6,0.4898,,0.551,review_queue
sales_records,SR-1112,Copper Basin Industrial,debt_records,DBT-2024-156,Cascade Logistics Inc,0.722,0.3373,,0.551,review_queue
sales_records,SR-1082,Silverpine Logistics,debt_records,DBT-2024-296,Summit Bay Logistics Partners,0.6,0.4898,,0.551,review_queue
sales_records,SR-1121,Twin Rivers Properties,debt_records,DBT-2024-190,Hearthstone Group Group,0.7429,0.3111,,0.551,review_queue
sales_records,SR-1236,Valley Forge Partners Partners,debt_records,DBT-2024-099,Ember Ridge Residential LLC,0.775,0.2708,,0.5509,review_queue
sales_records,SR-1351,Oakwood Properties Group,debt_records,DBT-2024-129,Ashford Industrial Group,0.625,0.4583,,0.5509,review_queue
sales_records,SR-1087,Greystone Partners Fund,debt_records,DBT-2024-391,Delta Ridge Retail Partners,0.5756,0.52,,0.5509,review_queue
sales_records,SR-1274,Birchwood Logistics,debt_records,DBT-2023-275,Birchwood Development Group,0.5395,0.5652,,0.5509,review_queue
sales_records,SR-1390,Golden Gate Industrial,debt_records,DBT-2024-071,Nightingale Fund,0.6545,0.4211,,0.5508,review_queue
sales_records,SR-1226,Elm Hollow Properties LLC,debt_records,DBT-2024-037,Quarrystone Development,0.7805,0.2636,,0.5508,review_queue
sales_records,SR-1294,Willowbrook Trust Fund,debt_records,DBT-2024-077,Hollow Creek Industrial Inc,0.6211,0.4626,,0.5507,review_queue
sales_records,SR-1300,Ashgrove Commercial Group,debt_records,DBT-2024-217,Millbrook Capital Group,0.5579,0.5417,,0.5507,review_queue
sales_records,SR-1372,Lakeshore Partners Partners,debt_records,DBT-2024-208,Crestpoint Group Partners,0.5909,0.5,,0.5505,review_queue
sales_records,SR-1309,Ashford Office Group,debt_records,DBT-2024-260,Quailridge Development Inc,0.7333,0.3217,,0.5504,review_queue
sales_records,SR-1169,Larkspur Logistics,debt_records,DBT-2024-080,Canyon Point Fund Fund,0.8308,0.2,,0.5504,review_queue
sales_records,SR-1106,Birchwood Retail,debt_records,DBT-2024-340,Quarrystone Realty LP,0.7,0.3631,,0.5503,review_queue
sales_records,SR-1073,Blackthorn Retail,debt_records,DBT-2023-162,Thornfield Office LP,0.6545,0.42,,0.5503,review_queue
sales_records,SR-1377,Larkspur Trust,debt_records,DBT-2024-126,Larkspur Residential,0.52,0.5882,,0.5503,review_queue
sales_records,SR-1050,Quarrystone Office,debt_records,DBT-2024-156,Cascade Logistics Inc,0.7714,0.274,,0.5503,review_queue
sales_records,SR-1297,Cascade Realty,debt_records,DBT-2024-314,Highland Park Realty Inc,0.5846,0.5071,,0.5502,review_queue
sales_records,SR-1212,Silverpine Partners,debt_records,DBT-2024-315,Ashford Office Partners,0.5333,0.5714,,0.5502,review_queue
sales_records,SR-1219,Birchwood Residential LLC,debt_records,DBT-2024-368,Ironbridge Commercial LLC,0.5826,0.5097,,0.5502,review_queue
sales_records,SR-1258,Quailridge Partners,debt_records,DBT-2024-102,Amberleaf Fund Partners,0.5714,0.5238,,0.5502,review_queue
sales_records,SR-1044,Coastal Bend Group,debt_records,DBT-2024-254,Brightline Group LLC,0.5846,0.5071,,0.5502,review_queue
sales_records,SR-1103,Nightingale Partners,debt_records,DBT-2024-132,Birchwood Commercial Group,0.7467,0.3043,,0.5501,review_queue
sales_records,SR-1225,Twin Rivers Group,debt_records,DBT-2024-039,Kestrel Holdings Group,0.58,0.5128,,0.5501,review_queue
sales_records,SR-1263,Overlook Properties,debt_records,DBT-2024-255,Amberleaf Office Inc,0.7545,0.2945,,0.5501,review_queue
sales_records,SR-1276,Twin Rivers Retail LP,debt_records,DBT-2024-182,Driftwood Retail Inc,0.58,0.5128,,0.5501,review_queue
sales_records,SR-1115,Summit Bay Fund Inc,debt_records,DBT-2024-281,Pinecrest Office Inc,0.7349,0.3189,,0.55,review_queue
sales_records,SR-1185,Crestpoint Properties,debt_records,DBT-2024-258,Ashford Investors Fund,0.7667,0.2791,,0.55,review_queue
sales_records,SR-1231,Stonebridge Investors LLC,debt_records,DBT-2024-100,Ironbridge Residential Inc,0.5714,0.5231,,0.5499,review_queue
sales_records,SR-1396,Underhill Development,debt_records,DBT-2024-234,Bluepeak Logistics Inc,0.7529,0.2962,,0.5499,review_queue
sales_records,SR-1134,Marlin Bay Office Partners,debt_records,DBT-2024-191,Union Pacific Fund,0.6625,0.4091,,0.5499,review_queue
sales_records,SR-1251,Underhill Office,debt_records,DBT-2024-232,Meridian Partners,0.7474,0.303,,0.5499,review_queue
sales_records,SR-1053,Westbrook Properties Inc,debt_records,DBT-2023-070,Steelyard Investors LLC,0.7714,0.273,,0.5499,review_queue
sales_records,SR-1122,Quarrystone Capital,debt_records,DBT-2024-167,Hearthstone Holdings Inc,0.6341,0.4444,,0.5498,review_queue
sales_records,SR-1390,Golden Gate Industrial,debt_records,DBT-2024-204,Foundry Square Realty,0.6545,0.4186,,0.5497,review_queue
sales_records,SR-1103,Nightingale Partners,debt_records,DBT-2024-104,Driftwood Partners,0.5263,0.5789,,0.5497,review_queue
sales_records,SR-1202,Millbrook Capital,debt_records,DBT-2024-054,Millbrook Group Group,0.5263,0.5789,,0.5497,review_queue
sales_records,SR-1022,Ferngate Realty,debt_records,DBT-2024-150,Crestpoint Retail Group,0.6526,0.4211,,0.5497,review_queue
sales_records,SR-1012,Harborview Residential Fund,debt_records,DBT-2024-216,Fairview Capital Inc,0.5667,0.5283,,0.5496,review_queue
sales_records,SR-1007,Coastal Bend Ventures,debt_records,DBT-2024-302,Timberlake Fund LLC,0.76,0.2867,,0.5496,review_queue
sales_records,SR-1275,Driftwood Properties,debt_records,DBT-2024-364,Windermere Properties LLC,0.5,0.6116,,0.5496,review_queue
sales_records,SR-1037,Quarrystone Trust,debt_records,DBT-2024-381,Greystone Holdings LP,0.5909,0.498,,0.5496,review_queue
sales_records,SR-1388,Amberleaf Residential,debt_records,DBT-2024-371,Underhill Holdings Partners,0.7892,0.25,,0.5496,review_queue
sales_records,SR-1153,Willowbrook Industrial,debt_records,DBT-2023-114,Union Pacific Trust Fund,0.7805,0.2609,,0.5496,review_queue
sales_records,SR-1161,Brightline Investors Inc,debt_records,DBT-2023-274,Ridgeline Fund Partners,0.5579,0.5391,,0.5495,review_queue
sales_records,SR-1036,Overlook Commercial Partners,debt_records,DBT-2024-122,Lakeshore Ventures Partners,0.5818,0.5091,,0.5495,review_queue
sales_records,SR-1123,Pinecrest Retail,debt_records,DBT-2024-188,Silverline Realty Inc,0.6471,0.4275,,0.5495,review_queue
sales_records,SR-1301,Westbrook Capital,debt_records,DBT-2024-192,Kestrel Investors Inc,0.73,0.3238,,0.5495,review_queue
sales_records,SR-1075,Marlin Bay Investors LP,debt_records,DBT-2024-215,Steelyard Logistics LP,0.6743,0.3932,,0.5494,review_queue
sales_records,SR-1104,Sable Point Logistics,debt_records,DBT-2024-387,Timberlake Logistics Inc,0.5371,0.5646,,0.5493,review_queue
sales_records,SR-1309,Ashford Office Group,debt_records,DBT-2024-265,Blackthorn Investors,0.7086,0.35,,0.5492,review_queue
sales_records,SR-1370,Summit Bay Residential Group,debt_records,DBT-2023-342,Silverpine Residential Fund,0.5231,0.5818,,0.5492,review_queue
sales_records,SR-1071,Steelyard Investors,debt_records,DBT-2024-196,Zenith Point Partners,0.7086,0.35,,0.5492,review_queue
sales_records,SR-1329,Coastal Bend Fund LP,debt_records,DBT-2023-143,Copperfield Properties Inc,0.7818,0.2582,,0.5491,review_queue
sales_records,SR-1001,Falcon Creek Commercial,debt_records,DBT-2024-194,Driftwood Development LLC,0.839,0.1864,,0.549,review_queue
sales_records,SR-1159,Maple Crest Ventures,debt_records,DBT-2024-066,Windermere Fund Fund,0.7882,0.25,,0.549,review_queue
sales_records,SR-1302,Larkspur Retail,debt_records,DBT-2024-360,Greystone Commercial LP,0.7667,0.2767,,0.5489,review_queue
sales_records,SR-1251,Underhill Office,debt_records,DBT-2024-091,Elm Hollow Investors Inc,0.7,0.36,,0.5489,review_queue
sales_records,SR-1053,Westbrook Properties Inc,debt_records,DBT-2024-080,Canyon Point Fund Fund,0.79,0.2472,,0.5488,review_queue
sales_records,SR-1356,Valley Forge Realty,debt_records,DBT-2024-310,Zenith Point Realty,0.5667,0.5263,,0.5487,review_queue
sales_records,SR-1002,Ridgeline Group,debt_records,DBT-2024-094,Cornerstone Retail Group,0.6182,0.4615,,0.5486,review_queue
sales_records,SR-1103,Nightingale Partners,debt_records,DBT-2024-058,Copper Basin Partners Fund,0.6049,0.4783,,0.5486,review_queue
sales_records,SR-1332,Elm Hollow Commercial,debt_records,DBT-2024-378,Driftwood Holdings LLC,0.775,0.2655,,0.5486,review_queue
sales_records,SR-1107,Greystone Industrial,debt_records,DBT-2024-273,Grayson Capital Partners,0.5875,0.5,,0.5486,review_queue
sales_records,SR-1038,Canyon Point Investors Fund,debt_records,DBT-2024-053,Ashford Holdings Fund,0.5875,0.5,,0.5486,review_queue
sales_records,SR-1401,Canyon Point Investors Fund,debt_records,DBT-2024-053,Ashford Holdings Fund,0.5875,0.5,,0.5486,review_queue
sales_records,SR-1315,Valley Forge Fund,debt_records,DBT-2024-353,Hollow Creek Trust LLC,0.7243,0.3288,,0.5485,review_queue
sales_records,SR-1121,Twin Rivers Properties,debt_records,DBT-2023-139,Ridgeline Investors Fund,0.6743,0.3913,,0.5485,review_queue
sales_records,SR-1113,Millbrook Commercial,debt_records,DBT-2024-317,Underhill Capital Fund,0.6824,0.381,,0.5484,review_queue
sales_records,SR-1028,Cascade Group,debt_records,DBT-2024-074,Amberleaf Retail Group,0.5756,0.5143,,0.5484,review_queue
